loan_id,client_id,loan_amount,interest_rate,loan_date
27842,32363,224784.75,4.3,2022-06-05
27843,41970,312107.4,9.01,2024-01-03
27844,85466,412306.15,3.47,2024-01-31
27845,3877,30718.68,3.58,2022-07-16
27846,78539,443518.67,7.97,2022-06-17
27847,40360,442506.93,5.76,2021-12-22
27848,69405,373610.06,9.6,2021-03-09
27849,37997,141700.6,5.72,2022-09-10
27850,99148,301274.43,9.24,2021-04-19
27851,78381,444113.92,9.52,2021-06-14
27852,65483,431954.19,4.28,2023-08-31
27853,88469,175350.97,2.62,2024-04-04
27854,30277,178084.06,7.51,2022-11-01
27855,16562,117057.8,9.54,2023-04-26
27856,99030,39134.6,7.88,2021-04-11
27857,91992,328077.28,7.13,2024-10-08
27858,83084,310050.77,5.32,2023-12-01
27859,75702,69463.0,8.94,2020-09-09
27860,25121,324706.14,3.36,2023-02-08
27861,56179,91402.43,9.05,2024-11-04
27862,30493,492853.36,8.29,2023-04-23
27863,20770,86270.1,5.64,2023-01-07
27864,78655,103923.42,6.21,2020-07-13
27865,71955,457374.72,5.61,2020-12-26
27866,52964,83728.98,5.43,2020-08-07
27867,65173,240560.64,7.64,2024-01-04
27868,87847,233331.83,4.5,2024-11-09
27869,53658,278664.85,8.19,2023-10-25
27870,54656,297526.44,7.21,2020-07-28
27871,32339,214203.52,5.98,2022-05-13
27872,37382,282052.62,3.98,2021-06-29
27873,70637,372500.01,3.32,2022-06-30
27874,28553,216917.62,5.65,2020-11-17
27875,2474,433132.55,6.91,2022-11-22
27876,61349,299083.78,3.74,2023-05-08
27877,91392,161034.41,9.39,2023-05-21
27878,54372,383260.03,6.77,2024-04-24
27879,73385,496378.04,6.91,2022-09-29
27880,9492,331451.3,6.1,2024-08-03
27881,17090,194614.51,2.42,2023-05-13
27882,64968,295038.43,2.26,2021-05-22
27883,74006,421421.08,5.92,2023-01-26
27884,26424,230645.67,5.63,2022-05-10
27885,29122,481896.72,6.7,2020-12-03
27886,81224,246505.25,3.17,2023-04-26
27887,70736,368003.42,5.09,2022-09-18
27888,69122,306598.09,6.3,2023-04-19
27889,15910,184855.76,3.67,2022-04-22
27890,82175,301455.43,7.54,2021-03-21
27891,93690,222171.9,5.15,2021-03-18
27892,900,38609.79,5.16,2022-05-31
27893,51547,460813.5,3.62,2021-01-10
27894,79876,322426.0,6.47,2023-03-27
27895,40005,159232.03,4.58,2020-07-07
27896,11356,245918.37,3.65,2024-01-24
27897,79834,368797.53,7.57,2023-07-07
27898,24038,447786.61,7.28,2022-10-13
27899,11915,424207.87,5.78,2020-04-30
27900,53668,143227.13,6.28,2021-08-30
27901,81601,457873.25,9.27,2022-10-01
27902,40564,310967.06,3.05,2023-02-15
27903,66872,63054.58,7.12,2025-02-15
27904,52449,483960.39,2.25,2023-10-17
27905,73049,208433.67,2.5,2022-04-15
27906,60491,201480.7,7.69,2021-10-27
27907,89728,430681.56,7.01,2024-11-03
27908,28161,353330.65,4.75,2023-11-21
27909,99763,362989.36,7.52,2021-10-06
27910,89123,324395.29,9.31,2021-06-10
27911,66711,139384.5,9.75,2023-04-13
27912,83421,486991.78,6.95,2024-10-03
27913,40041,112915.93,3.67,2022-05-15
27914,94286,316060.89,3.38,2024-08-15
27915,46078,120795.61,8.45,2021-07-29
27916,4716,27840.32,4.44,2022-11-04
27917,90682,294968.01,7.97,2022-08-20
27918,75513,440224.69,3.71,2022-08-02
27919,89357,112651.63,2.32,2022-01-09
27920,81062,416043.44,3.55,2024-04-19
27921,27481,264324.25,2.59,2024-07-13
27922,52482,153306.68,4.97,2022-03-11
27923,39140,111122.18,5.5,2021-04-12
27924,83213,189125.92,8.74,2020-06-10
27925,63142,216214.04,3.43,2023-09-21
27926,85983,198764.14,5.31,2021-10-16
27927,49949,184630.75,6.78,2021-05-14
27928,54246,225449.99,6.46,2022-06-05
27929,85646,265612.37,9.38,2021-10-23
27930,56543,274532.58,6.37,2024-01-21
27931,20173,145607.3,5.19,2020-06-01
27932,39641,5609.08,8.58,2024-07-03
27933,23658,393492.83,7.21,2020-10-04
27934,97619,339223.77,3.7,2023-04-06
27935,97596,235572.64,5.18,2024-01-11
27936,39695,71206.19,4.91,2021-07-01
27937,32103,439105.36,3.43,2022-01-28
27938,17060,233991.26,4.16,2022-05-07
27939,31705,363224.55,6.37,2024-04-23
27940,13985,329415.27,8.17,2023-06-25
27941,32722,252678.6,2.4,2025-02-18
27942,46526,406541.15,9.17,2023-07-02
27943,16856,323755.7,5.75,2023-01-25
27944,9073,230005.14,8.69,2023-07-06
27945,6488,86716.23,9.46,2024-07-12
27946,93617,398206.19,6.66,2023-06-07
27947,25514,83579.34,6.19,2022-10-04
27948,74666,324356.62,6.83,2023-08-19
27949,69713,480980.6,6.93,2023-10-16
27950,30037,178725.89,8.68,2020-08-10
27951,39592,437261.2,7.61,2024-11-12
27952,89380,146974.69,9.76,2022-04-23
27953,22251,46943.32,8.4,2022-09-28
27954,88912,213001.73,3.33,2023-06-29
27955,23791,230256.31,3.89,2024-04-04
27956,5937,22605.54,9.08,2023-09-29
27957,95801,386458.96,3.86,2021-06-02
27958,53602,171845.97,8.59,2021-01-12
27959,21860,436250.64,9.3,2022-07-26
27960,86432,19158.41,9.18,2022-03-22
27961,49410,435753.0,5.97,2023-03-27
27962,52571,431098.1,2.45,2024-04-14
27963,5673,239936.03,7.94,2021-01-16
27964,54802,396028.86,9.43,2024-05-01
27965,61468,275226.81,7.72,2024-05-04
27966,82780,43177.38,3.24,2020-12-17
27967,26802,366560.04,7.79,2024-07-19
27968,96284,37355.12,8.42,2021-11-21
27969,39108,94332.51,4.29,2021-11-03
27970,40879,53361.95,6.94,2022-01-13
27971,44915,136723.64,5.26,2024-08-03
27972,33262,307045.61,9.66,2024-02-19
27973,8501,351988.36,7.81,2021-12-13
27974,89032,141891.84,4.12,2023-06-29
27975,79042,336608.53,7.05,2021-04-09
27976,15902,403163.69,3.3,2025-01-25
27977,39361,389446.27,6.2,2022-04-13
27978,94796,284529.8,4.17,2023-07-09
27979,38856,458985.67,6.87,2021-02-19
27980,28551,96739.14,5.52,2023-06-20
27981,70541,164145.49,8.84,2020-09-25
27982,55466,398980.01,5.31,2023-09-09
27983,57635,234411.53,4.3,2020-12-23
27984,89097,130012.02,4.11,2023-08-16
27985,37090,476607.01,5.0,2024-12-15
27986,32075,16229.48,7.19,2025-01-28
27987,82910,331998.81,8.96,2022-06-11
27988,23269,441472.7,4.97,2022-06-02
27989,99274,498396.83,4.66,2020-07-26
27990,93781,358715.13,3.22,2021-03-27
27991,14220,38532.99,4.64,2021-01-05
27992,70613,149431.69,5.91,2021-01-17
27993,63381,450795.11,4.24,2024-01-27
27994,68019,438263.27,8.95,2024-11-30
27995,93927,324749.44,6.25,2022-02-13
27996,81670,151957.3,7.69,2022-05-02
27997,24543,13872.67,5.59,2023-11-26
27998,27207,88592.39,2.54,2020-04-15
27999,43331,434088.0,7.18,2021-10-31
28000,53921,330164.25,3.89,2022-04-21
28001,55443,332220.81,8.3,2024-12-04
28002,22706,487084.22,5.33,2021-09-12
28003,11766,315233.71,4.59,2024-11-11
28004,32773,433613.9,9.69,2022-12-15
28005,27615,365694.41,2.96,2023-11-11
28006,61985,465679.29,4.6,2021-12-30
28007,93836,400040.94,4.4,2023-01-09
28008,9844,458534.84,8.72,2020-09-25
28009,14871,118263.2,4.24,2022-01-29
28010,4838,28740.34,3.51,2023-04-08
28011,42833,190802.23,2.04,2024-06-25
28012,56976,122688.79,8.63,2022-06-01
28013,97434,332627.34,7.54,2024-11-08
28014,60708,363294.89,7.9,2021-11-19
28015,711,271435.11,7.29,2024-06-08
28016,78913,82807.99,9.04,2021-08-03
28017,32585,333582.06,2.28,2024-08-24
28018,99916,279945.12,3.62,2023-01-14
28019,54101,154390.86,5.46,2020-09-25
28020,23445,165070.47,2.17,2020-12-26
28021,37475,248056.29,6.86,2024-11-14
28022,575,4435.8,7.36,2024-10-08
28023,12965,333608.28,3.57,2022-11-16
28024,17477,306537.36,7.81,2021-07-16
28025,85194,260186.89,6.55,2020-04-10
28026,24737,196838.97,6.08,2022-05-30
28027,3152,301060.92,8.56,2021-10-06
28028,10750,40867.99,8.02,2023-08-30
28029,96492,153329.49,7.04,2022-09-13
28030,94356,153480.52,2.75,2021-06-25
28031,61967,223715.54,8.13,2022-06-22
28032,30810,326792.41,6.95,2022-04-21
28033,52798,133932.36,9.86,2020-04-13
28034,22994,140400.37,9.28,2022-06-30
28035,36101,293114.41,6.28,2023-07-15
28036,56157,397618.96,9.69,2024-10-09
28037,91241,452173.29,2.67,2020-12-22
28038,26697,277416.12,6.98,2024-07-22
28039,76999,152528.47,4.26,2021-11-08
28040,35917,129176.51,5.34,2021-03-29
28041,80948,453396.44,7.3,2021-03-26
28042,41029,480135.86,9.25,2024-12-20
28043,99369,355923.06,3.97,2022-02-24
28044,72918,474914.77,8.1,2025-01-01
28045,32180,322329.55,5.44,2024-09-22
28046,527,12808.68,8.88,2021-12-21
28047,94725,469696.77,6.43,2024-03-09
28048,49048,74942.11,8.0,2024-09-29
28049,30285,340932.09,8.03,2021-04-09
28050,17010,115232.05,7.02,2022-09-08
28051,37035,84117.92,4.89,2021-04-08
28052,60832,304394.81,3.92,2023-02-16
28053,19407,253417.29,3.56,2025-03-09
28054,81531,314040.8,8.03,2020-09-29
28055,85178,80502.28,5.95,2024-02-25
28056,26416,104655.58,5.51,2021-01-12
28057,13128,353412.62,4.9,2023-03-30
28058,64425,40693.93,4.7,2023-08-24
28059,14992,134076.92,8.53,2022-06-19
28060,50501,120956.73,6.16,2020-11-26
28061,96823,344176.55,5.86,2022-08-18
28062,76802,267408.76,8.42,2021-08-26
28063,44517,90799.13,4.22,2024-10-31
28064,3027,76060.01,3.5,2022-11-10
28065,88661,338192.74,4.31,2020-10-09
28066,96535,412372.58,5.45,2021-03-25
28067,71134,171760.03,9.02,2020-04-28
28068,57690,330190.7,8.82,2020-03-25
28069,53204,403991.71,4.39,2021-01-03
28070,68250,297322.54,3.46,2024-11-08
28071,36387,409190.01,2.6,2021-04-17
28072,95755,74339.93,3.18,2025-02-24
28073,53295,123616.76,9.53,2022-04-07
28074,6872,285598.95,9.36,2020-04-22
28075,17526,20683.1,3.46,2023-09-23
28076,22707,172009.12,4.63,2023-08-04
28077,90618,37354.69,6.25,2024-09-11
28078,52452,440919.04,7.11,2021-01-01
28079,5882,321482.27,4.02,2023-12-23
28080,73410,203873.59,3.65,2025-03-03
28081,86127,178607.13,4.84,2021-03-05
28082,43546,187265.26,2.01,2022-09-08
28083,82982,344971.74,7.01,2021-06-07
28084,26561,370857.86,3.5,2022-09-29
28085,29541,230223.79,9.74,2022-04-18
28086,54270,186389.89,5.02,2020-12-18
28087,14905,444484.15,4.85,2023-12-17
28088,37499,195815.26,4.33,2023-11-16
28089,37777,434846.43,7.74,2022-01-09
28090,33618,431149.24,9.18,2022-08-11
28091,86145,439537.99,4.52,2020-07-23
28092,85943,18856.29,6.56,2025-03-09
28093,88204,8847.87,4.46,2023-09-08
28094,79266,414283.99,2.72,2021-01-26
28095,32393,436236.94,4.39,2021-03-07
28096,79139,277580.91,7.62,2020-07-02
28097,86644,231944.8,7.63,2024-09-02
28098,27763,57331.69,4.32,2022-03-24
28099,84337,370312.64,5.76,2021-07-02
28100,96111,36671.45,5.41,2021-06-26
28101,6766,66863.54,4.38,2025-02-08
28102,72223,340817.16,7.12,2022-10-19
28103,94572,386497.41,9.9,2024-11-13
28104,10560,83710.96,9.58,2025-02-03
28105,33384,75824.44,6.19,2023-01-09
28106,8538,59604.9,9.72,2020-05-08
28107,47703,174896.94,5.96,2022-12-24
28108,11323,188499.39,7.63,2022-01-13
28109,49112,191386.16,7.27,2023-04-04
28110,126,489614.66,7.27,2023-03-01
28111,65821,435874.24,2.31,2022-11-17
28112,24076,429326.89,3.5,2023-08-09
28113,83436,254905.42,3.19,2021-11-05
28114,36436,328759.68,4.09,2025-01-12
28115,72833,276235.73,2.48,2020-12-24
28116,50923,16833.84,6.24,2023-09-27
28117,87280,387090.85,3.76,2020-08-23
28118,51469,260987.87,9.03,2024-10-21
28119,11744,12387.11,7.31,2021-05-26
28120,90349,243742.26,3.62,2020-09-22
28121,29430,140059.04,6.7,2021-11-25
28122,56041,332961.37,7.81,2022-09-03
28123,38390,403108.08,5.21,2023-02-01
28124,78595,431421.15,4.33,2021-02-23
28125,38385,427596.53,7.06,2022-01-13
28126,22159,55596.95,8.22,2020-12-11
28127,13269,121052.33,9.81,2021-01-08
28128,29980,302645.15,6.85,2020-05-23
28129,68269,313017.85,8.2,2024-08-01
28130,79029,189998.97,5.74,2021-06-15
28131,65675,437643.97,3.3,2020-08-21
28132,52515,70250.72,4.84,2022-01-20
28133,59571,475156.88,5.87,2021-02-23
28134,93003,474073.27,3.86,2022-09-13
28135,44576,72501.02,4.08,2022-08-08
28136,49788,61818.43,5.48,2021-11-14
28137,578,36240.57,9.87,2025-02-10
28138,66599,198871.54,8.61,2023-12-08
28139,83200,242957.17,6.1,2020-04-27
28140,28778,84308.12,5.58,2023-12-06
28141,69516,455541.77,4.11,2023-07-09
28142,13843,80570.2,7.07,2021-05-14
28143,78765,60870.42,2.06,2023-07-05
28144,92493,438044.97,2.09,2021-09-10
28145,50912,256960.87,2.69,2021-11-25
28146,39039,95056.73,3.61,2023-01-18
28147,57423,448737.72,5.53,2021-11-15
28148,585,454329.5,9.15,2022-09-11
28149,16135,415510.38,7.35,2020-09-13
28150,18974,377904.47,3.32,2023-06-03
28151,17518,351659.75,4.71,2022-04-14
28152,60353,459004.45,4.24,2023-10-07
28153,97731,395541.62,5.18,2023-05-10
28154,53155,265217.05,5.45,2020-12-17
28155,72148,484361.78,3.1,2021-02-04
28156,71196,130018.45,5.0,2024-02-25
28157,34644,495265.65,8.75,2021-12-05
28158,96675,37712.15,5.8,2021-02-21
28159,33940,148234.25,3.91,2023-05-06
28160,78086,167734.37,3.72,2020-11-26
28161,43005,433484.96,7.7,2025-01-17
28162,81427,403678.18,3.0,2020-11-04
28163,66531,223818.54,9.79,2022-08-10
28164,55377,270910.89,9.82,2022-03-01
28165,90356,138074.47,2.45,2023-05-31
28166,20051,401649.56,9.05,2021-06-21
28167,68660,451668.2,8.06,2024-10-13
28168,91928,416427.48,4.61,2022-04-04
28169,52101,458957.51,4.77,2022-12-14
28170,19946,27456.23,6.2,2021-01-19
28171,40218,94661.72,6.2,2022-10-01
28172,1829,71865.19,4.29,2021-09-26
28173,14130,34135.71,9.7,2022-05-01
28174,13098,484080.79,4.19,2024-01-31
28175,99952,215062.76,7.44,2020-10-22
28176,65645,223543.49,8.53,2023-11-07
28177,95770,73127.45,4.56,2020-10-13
28178,77054,255757.47,8.13,2021-03-29
28179,13487,41460.7,4.28,2021-12-02
28180,81886,486395.91,4.61,2023-03-10
28181,94529,308836.4,3.92,2020-12-31
28182,58962,183519.13,2.96,2024-07-18
28183,7112,227893.57,6.98,2021-10-10
28184,91659,59098.25,4.57,2021-09-10
28185,80031,472152.75,4.74,2023-03-18
28186,76333,216423.95,7.91,2020-04-21
28187,47796,377026.22,8.2,2021-11-01
28188,23390,290995.38,8.15,2021-12-02
28189,66386,367720.95,6.93,2024-11-26
28190,57958,477582.6,4.06,2025-01-24
28191,42761,315258.22,7.41,2024-03-28
28192,20538,423125.07,8.76,2021-08-26
28193,72428,305385.92,8.99,2022-02-25
28194,11462,190982.35,9.22,2025-02-26
28195,58839,35316.34,8.6,2022-08-25
28196,8581,22872.39,9.9,2024-06-18
28197,60016,470571.49,2.43,2020-06-24
28198,54180,213664.04,9.2,2020-12-21
28199,46037,320727.88,9.91,2024-09-13
28200,2770,134448.08,3.85,2020-09-03
28201,30212,38490.42,4.0,2023-05-20
28202,60648,179664.61,7.78,2022-01-16
28203,92758,451769.32,3.75,2023-04-21
28204,5678,405253.82,8.74,2022-08-21
28205,89135,64949.79,4.35,2022-07-07
28206,84959,245239.41,2.63,2023-12-03
28207,55927,371613.43,3.22,2023-02-22
28208,48236,209719.8,5.24,2020-04-25
28209,29616,49407.05,9.57,2020-08-07
28210,45930,443576.44,9.83,2020-06-22
28211,56958,14630.48,8.86,2020-03-23
28212,97176,469477.28,8.46,2020-08-01
28213,54481,6861.83,8.09,2023-07-18
28214,22150,335981.67,7.75,2024-04-19
28215,23516,422927.89,9.92,2023-01-05
28216,48403,428056.81,8.5,2021-10-27
28217,52993,193265.33,5.27,2023-06-30
28218,95420,58797.73,8.3,2024-08-23
28219,42619,19810.05,6.15,2020-06-28
28220,53344,37073.43,9.22,2023-03-21
28221,37890,210391.5,2.07,2021-11-23
28222,89656,86259.66,3.17,2023-09-29
28223,67060,152441.05,2.9,2023-06-15
28224,50556,485263.06,9.79,2024-05-14
28225,99630,240207.9,6.74,2020-07-20
28226,59869,405746.06,3.63,2020-09-09
28227,9141,257590.29,5.6,2020-07-13
28228,25097,497190.3,2.26,2023-07-19
28229,31269,210546.12,5.6,2024-08-11
28230,64923,359430.83,4.24,2021-01-28
28231,97027,305713.28,8.79,2021-04-26
28232,53229,75310.24,3.29,2022-08-18
28233,69878,234661.76,4.67,2022-08-01
28234,71963,377224.53,5.7,2025-01-23
28235,37918,360954.62,8.68,2021-10-08
28236,81379,176410.09,6.48,2021-04-29
28237,19596,247319.18,3.45,2024-07-09
28238,38384,102498.85,5.08,2020-07-26
28239,67845,281109.51,4.36,2021-06-02
28240,96357,368873.66,2.3,2023-08-20
28241,18992,172957.34,7.35,2021-07-23
28242,67609,93777.19,8.96,2020-08-03
28243,26023,481582.65,7.95,2023-07-04
28244,22839,215824.52,5.73,2022-10-15
28245,29465,409926.78,9.65,2022-08-22
28246,38329,269267.92,7.24,2022-11-23
28247,88620,91348.98,2.87,2022-02-04
28248,76781,154555.32,7.32,2022-08-22
28249,69418,327357.8,5.62,2020-05-29
28250,61717,192444.02,2.64,2023-06-18
28251,81502,219025.55,6.8,2022-12-20
28252,11284,281047.34,5.66,2023-10-16
28253,11170,106455.18,3.06,2020-09-02
28254,26657,67994.98,6.27,2023-10-26
28255,3051,315507.71,6.55,2025-01-04
28256,22584,245989.1,4.95,2022-12-20
28257,66893,87620.59,4.51,2024-11-21
28258,95971,283225.09,2.06,2020-04-23
28259,96172,14351.98,5.27,2020-05-09
28260,71926,135329.47,2.15,2024-12-15
28261,57728,41451.08,3.89,2024-03-31
28262,35315,422248.83,7.93,2022-09-09
28263,84190,371785.61,9.63,2023-08-29
28264,27786,29285.22,3.62,2020-07-12
28265,46860,1342.19,4.55,2022-06-02
28266,86773,410249.05,9.41,2021-12-30
28267,59815,276338.41,8.47,2024-09-26
28268,43651,185166.31,9.56,2020-04-28
28269,64177,112848.26,4.56,2021-03-08
28270,36523,279184.32,2.17,2021-07-01
28271,91073,468057.98,7.01,2024-10-07
28272,7659,16545.35,8.34,2023-05-14
28273,24797,35567.17,9.75,2024-06-19
28274,9665,3564.52,5.35,2025-03-04
28275,84970,252817.0,4.77,2020-08-03
28276,47572,393711.51,5.53,2023-08-05
28277,50143,143994.46,4.02,2023-07-21
28278,40930,191458.87,3.63,2022-09-02
28279,84082,451564.96,9.03,2022-11-07
28280,52430,8537.17,4.19,2020-07-11
28281,322,486631.45,7.39,2024-03-12
28282,635,172283.32,3.22,2021-03-03
28283,29251,139662.45,3.9,2021-11-07
28284,73327,447600.69,4.8,2022-05-10
28285,72862,80635.8,6.81,2020-09-27
28286,6975,312421.44,7.71,2021-11-19
28287,2606,468839.03,9.36,2022-11-24
28288,63826,171328.53,5.78,2021-02-08
28289,97366,265086.78,4.37,2024-08-12
28290,11518,467929.1,6.93,2022-08-20
28291,67489,198095.7,5.08,2023-01-27
28292,76835,121218.82,4.87,2023-11-18
28293,24483,453855.61,9.51,2021-10-07
28294,35168,121614.65,8.93,2023-07-23
28295,82519,236588.96,2.61,2022-12-22
28296,80653,291908.58,9.42,2024-01-16
28297,93627,244676.83,6.57,2022-11-25
28298,27145,389171.16,9.72,2022-12-22
28299,35055,293048.18,6.58,2021-11-07
28300,35049,210403.71,6.52,2020-12-03
28301,53039,346132.23,3.97,2020-04-15
28302,74929,187901.9,3.73,2020-10-02
28303,88489,449265.83,3.54,2021-11-19
28304,39658,461246.71,7.82,2023-01-25
28305,7721,39251.45,7.7,2021-02-22
28306,70472,325455.08,3.92,2022-07-12
28307,96875,211845.04,3.91,2022-06-24
28308,84576,235441.99,4.08,2024-08-22
28309,7457,129595.09,8.77,2024-10-10
28310,33965,219086.54,3.08,2023-10-25
28311,77080,394388.06,6.09,2023-04-18
28312,86518,252497.91,9.73,2025-02-24
28313,60441,396554.74,4.29,2023-11-27
28314,95031,152886.5,9.48,2025-01-30
28315,42096,126908.04,5.24,2024-11-10
28316,98356,311038.76,4.98,2024-11-27
28317,79447,122514.51,6.41,2021-01-28
28318,49275,221310.29,5.14,2023-06-04
28319,89679,392266.24,2.26,2021-12-20
28320,13852,193349.77,7.0,2021-02-01
28321,27910,355945.78,4.98,2023-04-11
28322,31781,108706.18,4.74,2023-09-14
28323,96146,282431.26,7.65,2023-02-14
28324,59659,64836.25,7.7,2022-08-25
28325,86839,408434.55,6.81,2024-07-15
28326,28337,132850.56,6.77,2024-09-05
28327,26369,302653.9,2.84,2020-04-21
28328,15084,266816.16,5.61,2024-06-09
28329,61147,326094.47,7.73,2021-12-21
28330,69929,226923.11,7.17,2020-04-08
28331,98487,121434.98,2.41,2022-05-01
28332,40767,387675.3,6.01,2023-04-22
28333,96223,294561.98,5.99,2021-05-13
28334,83300,408020.31,6.28,2020-05-07
28335,47988,275820.96,8.1,2023-12-26
28336,68876,427176.95,9.52,2024-01-23
28337,24494,151090.49,3.13,2025-03-17
28338,88486,37645.36,3.42,2023-08-08
28339,61441,54889.41,5.69,2023-05-12
28340,83503,102987.63,3.24,2022-09-21
28341,1593,148144.16,7.69,2024-01-17
28342,17082,448712.47,8.77,2024-05-27
28343,39760,186344.55,6.09,2021-12-26
28344,54977,462556.78,2.48,2021-08-07
28345,13656,76910.12,3.31,2020-09-01
28346,78829,275112.13,7.95,2021-02-03
28347,46550,24141.79,2.47,2020-10-11
28348,32883,303388.83,5.81,2022-09-05
28349,40541,82940.66,2.25,2023-04-08
28350,76239,153259.98,9.72,2021-10-11
28351,89861,18680.5,4.48,2022-12-16
28352,11628,481477.94,9.67,2023-10-19
28353,41739,405167.98,2.66,2022-07-04
28354,97383,212671.59,2.49,2023-06-14
28355,5995,334994.99,8.92,2024-02-25
28356,49848,305121.19,7.83,2020-06-17
28357,43523,373791.16,3.41,2021-06-16
28358,54462,206663.58,8.45,2021-11-05
28359,25026,476992.17,9.12,2024-12-17
28360,46854,241449.82,8.69,2020-06-02
28361,29356,89688.0,3.69,2021-02-27
28362,9833,456220.5,3.53,2021-03-06
28363,18567,476441.99,8.01,2022-05-29
28364,85224,317700.42,9.99,2021-09-25
28365,41256,228916.04,4.54,2020-05-28
28366,735,233127.95,6.77,2024-05-20
28367,49180,121110.32,6.09,2023-09-17
28368,5598,52760.46,3.54,2020-04-27
28369,48802,316099.17,3.9,2024-06-30
28370,20442,271520.9,6.84,2022-11-11
28371,87816,290816.4,9.08,2021-10-13
28372,15855,379936.03,5.95,2022-05-22
28373,42793,348875.89,6.58,2021-06-28
28374,37745,323386.51,4.15,2025-01-10
28375,39283,460572.75,9.23,2023-12-21
28376,40258,359365.43,6.88,2022-07-26
28377,13230,239516.88,8.79,2024-03-14
